id_bano,numero_voie,nom_voie,code_postal,nom_commume,code_source_bano,latitude,longitude,code_departement,libelle_source
480950700S-1,1,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522564,3.500605,48,Cadastre GSM
480950700S-10,10,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523107,3.498193,48,Cadastre GSM
480950700S-10B,10BIS,Avenue du 8 Mai 1945,48000,Mende,C+O,44.52282,3.498008,48,Cadastre GSM
480950700S-11,11,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522705,3.498502,48,Cadastre GSM
480950700S-12,12,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522797,3.497741,48,Cadastre GSM
480950700S-13,13,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522752,3.498172,48,Cadastre GSM
480950700S-13A,13A,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522651,3.498118,48,Cadastre GSM
480950700S-14,14,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522811,3.497883,48,Cadastre GSM
480950700S-15,15,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522533,3.498044,48,Cadastre GSM
480950700S-16,16,Avenue du 8 Mai 1945,48000,Mende,C+O,44.52278,3.497598,48,Cadastre GSM
480950700S-17,17,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522519,3.497833,48,Cadastre GSM
480950700S-18,18,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523181,3.497109,48,Cadastre GSM
480950700S-19,19,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522542,3.49776,48,Cadastre GSM
480950700S-2,2,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522721,3.500075,48,Cadastre GSM
480950700S-20,20,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523426,3.496968,48,Cadastre GSM
480950700S-21,21,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522748,3.497869,48,Cadastre GSM
480950700S-22,22,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522872,3.496797,48,Cadastre GSM
480950700S-23,23,Avenue du 8 Mai 1945,48000,Mende,C+O,44.52273,3.497638,48,Cadastre GSM
480950700S-24,24,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522916,3.496644,48,Cadastre GSM
480950700S-25,25,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522699,3.497372,48,Cadastre GSM
480950700S-26,26,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523104,3.496284,48,Cadastre GSM
480950700S-27,27,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522719,3.497089,48,Cadastre GSM
480950700S-28,28,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523081,3.49572,48,Cadastre GSM
480950700S-28A,28A,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523074,3.495917,48,Cadastre GSM
480950700S-28B,28B,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523081,3.49572,48,Cadastre GSM
480950700S-28E,28E,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523088,3.495588,48,Cadastre GSM
480950700S-29,29,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522782,3.496875,48,Cadastre GSM
480950700S-3,3,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522663,3.500133,48,Cadastre GSM
480950700S-30,30,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523445,3.495056,48,Cadastre GSM
480950700S-31,31,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522851,3.496639,48,Cadastre GSM
480950700S-32,32,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523069,3.495127,48,Cadastre GSM
480950700S-33,33,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522908,3.496444,48,Cadastre GSM
480950700S-34,34,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523094,3.495042,48,Cadastre GSM
480950700S-35,35,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523005,3.495958,48,Cadastre GSM
480950700S-36,36,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523002,3.494542,48,Cadastre GSM
480950700S-37,37,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523015,3.495135,48,Cadastre GSM
480950700S-38,38,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522932,3.493387,48,Cadastre GSM
480950700S-39,39,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522952,3.494726,48,Cadastre GSM
480950700S-4,4,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522701,3.499915,48,Cadastre GSM
480950700S-40,40,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523081,3.492857,48,Cadastre GSM
480950700S-41,41,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522921,3.494483,48,Cadastre GSM
480950700S-41B,41BIS,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522614,3.494711,48,Cadastre GSM
480950700S-42,42,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523284,3.492431,48,Cadastre GSM
480950700S-43,43,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522891,3.494193,48,Cadastre GSM
480950700S-44,44,Avenue du 8 Mai 1945,48000,Mende,C+O,44.524621,3.492431,48,Cadastre GSM
480950700S-44B,44BIS,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523407,3.492341,48,Cadastre GSM
480950700S-45,45,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522858,3.493936,48,Cadastre GSM
480950700S-45B,45BIS,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522569,3.493967,48,Cadastre GSM
480950700S-46,46,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523491,3.490955,48,Cadastre GSM
480950700S-47,47,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522958,3.492932,48,Cadastre GSM
480950700S-47B,47BIS,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522656,3.493416,48,Cadastre GSM
480950700S-48,48,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523278,3.492471,48,Cadastre GSM
480950700S-49,49,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522858,3.492138,48,Cadastre GSM
480950700S-49B,49BIS,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523075,3.492721,48,Cadastre GSM
480950700S-5,5,Avenue du 8 Mai 1945,48000,Mende,C+O,44.52263,3.499877,48,Cadastre GSM
480950700S-51,51,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523039,3.492755,48,Cadastre GSM
480950700S-53,53,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522347,3.490475,48,Cadastre GSM
480950700S-54,54,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523972,3.489341,48,Cadastre GSM
480950700S-54B,54BIS,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523818,3.489101,48,Cadastre GSM
480950700S-56,56,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523813,3.488803,48,Cadastre GSM
480950700S-56B,56BIS,Avenue du 8 Mai 1945,48000,Mende,C+O,44.524,3.487763,48,Cadastre GSM
480950700S-56T,56TER,Avenue du 8 Mai 1945,48000,Mende,C+O,44.524033,3.488779,48,Cadastre GSM
480950700S-58,58,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523831,3.488186,48,Cadastre GSM
480950700S-6,6,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523257,3.499367,48,Cadastre GSM
480950700S-62,62,Avenue du 8 Mai 1945,48000,Mende,C+O,44.528065,3.488528,48,Cadastre GSM
480950700S-63,63,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523612,3.488671,48,Cadastre GSM
480950700S-64,64,Avenue du 8 Mai 1945,48000,Mende,C+O,44.525302,3.486573,48,Cadastre GSM
480950700S-65,65,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523287,3.48891,48,Cadastre GSM
480950700S-65A,65A,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523759,3.488901,48,Cadastre GSM
480950700S-66,66,Avenue du 8 Mai 1945,48000,Mende,C+O,44.525548,3.486349,48,Cadastre GSM
480950700S-67,67,Avenue du 8 Mai 1945,48000,Mende,C+O,44.52331,3.488484,48,Cadastre GSM
480950700S-68,68,Avenue du 8 Mai 1945,48000,Mende,C+O,44.525349,3.48657,48,Cadastre GSM
480950700S-68B,68BIS,Avenue du 8 Mai 1945,48000,Mende,C+O,44.52526,3.486808,48,Cadastre GSM
480950700S-68T,68TER,Avenue du 8 Mai 1945,48000,Mende,C+O,44.52481,3.486409,48,Cadastre GSM
480950700S-69,69,Avenue du 8 Mai 1945,48000,Mende,C+O,44.523734,3.488443,48,Cadastre GSM
480950700S-7,7,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522615,3.499746,48,Cadastre GSM
480950700S-71,71,Avenue du 8 Mai 1945,48000,Mende,C+O,44.524151,3.487244,48,Cadastre GSM
480950700S-73,73,Avenue du 8 Mai 1945,48000,Mende,C+O,44.524778,3.486376,48,Cadastre GSM
480950700S-73B,73BIS,Avenue du 8 Mai 1945,48000,Mende,C+O,44.530455,3.489635,48,Cadastre GSM
480950700S-75,75,Avenue du 8 Mai 1945,48000,Mende,C+O,44.525229,3.485731,48,Cadastre GSM
480950700S-77,77,Avenue du 8 Mai 1945,48000,Mende,C+O,44.525378,3.486103,48,Cadastre GSM
480950700S-8,8,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522726,3.498769,48,Cadastre GSM
480950700S-9,9,Avenue du 8 Mai 1945,48000,Mende,C+O,44.522598,3.499113,48,Cadastre GSM
480950701T-3,3,Rue Indira Gandhi,48000,Mende,C+O,44.526097,3.502464,48,Cadastre GSM
480950701T-4,4,Rue Indira Gandhi,48000,Mende,C+O,44.526107,3.502832,48,Cadastre GSM
480950701T-5,5,Rue Indira Gandhi,48000,Mende,C+O,44.526408,3.502752,48,Cadastre GSM
480950701T-6,6,Rue Indira Gandhi,48000,Mende,C+O,44.526736,3.503084,48,Cadastre GSM
480950701T-7,7,Rue Indira Gandhi,48000,Mende,C+O,44.526468,3.502998,48,Cadastre GSM
480950701T-9,9,Rue Indira Gandhi,48000,Mende,C+O,44.526681,3.502945,48,Cadastre GSM
480950702U-1,1,Rue Isaac-Newton,48000,Mende,C+O,44.537223,3.502068,48,Cadastre GSM
480950702U-2,2,Rue Isaac-Newton,48000,Mende,C+O,44.53713,3.50215,48,Cadastre GSM
480950702U-3,3,Rue Isaac-Newton,48000,Mende,C+O,44.537223,3.502068,48,Cadastre GSM
480950702U-4,4,Rue Isaac-Newton,48000,Mende,C+O,44.537001,3.502333,48,Cadastre GSM
480950703V-11,11,Rue Jean de la Fontaine,48000,Mende,C+O,44.522463,3.494733,48,Cadastre GSM
480950703V-3,3,Rue Jean de la Fontaine,48000,Mende,C+O,44.522429,3.493446,48,Cadastre GSM
480950703V-5,5,Rue Jean de la Fontaine,48000,Mende,C+O,44.52245,3.493676,48,Cadastre GSM
480950703V-7,7,Rue Jean de la Fontaine,48000,Mende,C+O,44.522442,3.493994,48,Cadastre GSM
480950704W-1,1,Traverse Jean de la Fontaine,48000,Mende,C+O,44.522666,3.493191,48,Cadastre GSM
480950704W-2,2,Traverse Jean de la Fontaine,48000,Mende,C+O,44.522676,3.492757,48,Cadastre GSM
480950705X-10,10,Rue Jacques Brel,48000,Mende,C+O,44.529831,3.505864,48,Cadastre GSM
480950705X-11,11,Rue Jacques Brel,48000,Mende,C+O,44.530108,3.505602,48,Cadastre GSM
480950705X-12,12,Rue Jacques Brel,48000,Mende,C+O,44.530038,3.505913,48,Cadastre GSM
480950705X-13,13,Rue Jacques Brel,48000,Mende,C+O,44.530144,3.505219,48,Cadastre GSM
480950705X-14,14,Rue Jacques Brel,48000,Mende,C+O,44.530139,3.505784,48,Cadastre GSM
480950705X-15,15,Rue Jacques Brel,48000,Mende,C+O,44.529949,3.50497,48,Cadastre GSM
480950705X-16,16,Rue Jacques Brel,48000,Mende,OSM,44.530364,3.505702,48,OpenData GSM
480950705X-17,17,Rue Jacques Brel,48000,Mende,C+O,44.530179,3.504159,48,Cadastre GSM
480950705X-18,18,Rue Jacques Brel,48000,Mende,OSM,44.530373,3.50544,48,OpenData GSM
480950705X-19,19,Rue Jacques Brel,48000,Mende,C+O,44.53019,3.504068,48,Cadastre GSM
480950705X-2,2,Rue Jacques Brel,48000,Mende,C+O,44.529482,3.504891,48,Cadastre GSM
480950705X-20,20,Rue Jacques Brel,48000,Mende,OSM,44.530339,3.505187,48,OpenData GSM
480950705X-21,21,Rue Jacques Brel,48000,Mende,C+O,44.530152,3.503626,48,Cadastre GSM
480950705X-21B,21BIS,Rue Jacques Brel,48000,Mende,C+O,44.530133,3.50354,48,Cadastre GSM
480950705X-22,22,Rue Jacques Brel,48000,Mende,C+O,44.530315,3.504575,48,Cadastre GSM
480950705X-23,23,Rue Jacques Brel,48000,Mende,C+O,44.530117,3.503403,48,Cadastre GSM
480950705X-23B,23BIS,Rue Jacques Brel,48000,Mende,C+O,44.530108,3.503234,48,Cadastre GSM
480950705X-24,24,Rue Jacques Brel,48000,Mende,C+O,44.530284,3.504212,48,Cadastre GSM
480950705X-26,26,Rue Jacques Brel,48000,Mende,C+O,44.530418,3.504097,48,Cadastre GSM
480950705X-28,28,Rue Jacques Brel,48000,Mende,C+O,44.530393,3.503879,48,Cadastre GSM
480950705X-3,3,Rue Jacques Brel,48000,Mende,C+O,44.529467,3.504676,48,Cadastre GSM
480950705X-30,30,Rue Jacques Brel,48000,Mende,C+O,44.530325,3.503602,48,Cadastre GSM
480950705X-4,4,Rue Jacques Brel,48000,Mende,C+O,44.529575,3.505144,48,Cadastre GSM
480950705X-5,5,Rue Jacques Brel,48000,Mende,C+O,44.529777,3.505205,48,Cadastre GSM
480950705X-6,6,Rue Jacques Brel,48000,Mende,C+O,44.529661,3.505499,48,Cadastre GSM
480950705X-7,7,Rue Jacques Brel,48000,Mende,C+O,44.529849,3.505386,48,Cadastre GSM
480950705X-8,8,Rue Jacques Brel,48000,Mende,OSM,44.5297,3.505744,48,OpenData GSM
480950705X-9,9,Rue Jacques Brel,48000,Mende,C+O,44.529815,3.505613,48,Cadastre GSM
480950706Y-1,1,Impasse Jean Giono,48000,Mende,C+O,44.526342,3.474861,48,Cadastre GSM
480950706Y-11,11,Impasse Jean Giono,48000,Mende,C+O,44.526205,3.474456,48,Cadastre GSM
480950706Y-2,2,Impasse Jean Giono,48000,Mende,C+O,44.526703,3.474676,48,Cadastre GSM
480950706Y-3,3,Impasse Jean Giono,48000,Mende,C+O,44.526221,3.475016,48,Cadastre GSM
480950706Y-5,5,Impasse Jean Giono,48000,Mende,C+O,44.52614,3.474823,48,Cadastre GSM
480950706Y-6,6,Impasse Jean Giono,48000,Mende,C+O,44.526401,3.474494,48,Cadastre GSM
480950706Y-7,7,Impasse Jean Giono,48000,Mende,C+O,44.526125,3.474639,48,Cadastre GSM
480950706Y-9,9,Impasse Jean Giono,48000,Mende,C+O,44.526126,3.474505,48,Cadastre GSM
480950707Z-10,10,Avenue Jean-Moulin,48000,Mende,C+O,44.528328,3.473302,48,Cadastre GSM
480950707Z-12,12,Avenue Jean-Moulin,48000,Mende,C+O,44.528931,3.472656,48,Cadastre GSM
480950707Z-13,13,Avenue Jean-Moulin,48000,Mende,C+O,44.529101,3.472348,48,Cadastre GSM
480950707Z-15,15,Avenue Jean-Moulin,48000,Mende,C+O,44.529205,3.472232,48,Cadastre GSM
480950707Z-17,17,Avenue Jean-Moulin,48000,Mende,C+O,44.529458,3.471917,48,Cadastre GSM
480950707Z-20,20,Avenue Jean-Moulin,48000,Mende,C+O,44.530277,3.470711,48,Cadastre GSM
480950707Z-21,21,Avenue Jean-Moulin,48000,Mende,C+O,44.529862,3.471145,48,Cadastre GSM
480950707Z-22,22,Avenue Jean-Moulin,48000,Mende,C+O,44.530344,3.470617,48,Cadastre GSM
480950707Z-24,24,Avenue Jean-Moulin,48000,Mende,C+O,44.530676,3.470606,48,Cadastre GSM
480950707Z-25,25,Avenue Jean-Moulin,48000,Mende,C+O,44.529909,3.470283,48,Cadastre GSM
480950707Z-26,26,Avenue Jean-Moulin,48000,Mende,C+O,44.530853,3.470079,48,Cadastre GSM
480950707Z-27,27,Avenue Jean-Moulin,48000,Mende,C+O,44.530872,3.469385,48,Cadastre GSM
480950707Z-34,34,Avenue Jean-Moulin,48000,Mende,C+O,44.529963,3.467418,48,Cadastre GSM
480950707Z-36,36,Avenue Jean-Moulin,48000,Mende,C+O,44.529968,3.467086,48,Cadastre GSM
480950707Z-4,4,Avenue Jean-Moulin,48000,Mende,C+O,44.527935,3.474051,48,Cadastre GSM
480950707Z-40,40,Avenue Jean-Moulin,48000,Mende,C+O,44.529771,3.466791,48,Cadastre GSM
480950707Z-44,44,Avenue Jean-Moulin,48000,Mende,C+O,44.529667,3.466177,48,Cadastre GSM
480950707Z-48,48,Avenue Jean-Moulin,48000,Mende,C+O,44.528886,3.463855,48,Cadastre GSM
480950707Z-5,5,Avenue Jean-Moulin,48000,Mende,C+O,44.527639,3.473801,48,Cadastre GSM
480950707Z-52,52,Avenue Jean-Moulin,48000,Mende,C+O,44.528732,3.463173,48,Cadastre GSM
480950707Z-54,54,Avenue Jean-Moulin,48000,Mende,C+O,44.528724,3.463132,48,Cadastre GSM
480950707Z-55,55,Avenue Jean-Moulin,48000,Mende,C+O,44.528312,3.462562,48,Cadastre GSM
480950707Z-6,6,Avenue Jean-Moulin,48000,Mende,C+O,44.528166,3.474309,48,Cadastre GSM
480950707Z-7,7,Avenue Jean-Moulin,48000,Mende,C+O,44.527634,3.473558,48,Cadastre GSM
480950707Z-8,8,Avenue Jean-Moulin,48000,Mende,C+O,44.528418,3.474372,48,Cadastre GSM
480950708A-1,1,Chemin de Janicot,48000,Mende,OSM,44.516163,3.501543,48,OpenData GSM
480950708A-10,10,Chemin de Janicot,48000,Mende,C+O,44.514153,3.504496,48,Cadastre GSM
480950708A-10B,10BIS,Chemin de Janicot,48000,Mende,C+O,44.515187,3.50313,48,Cadastre GSM
480950708A-11,11,Chemin de Janicot,48000,Mende,C+O,44.514283,3.504622,48,Cadastre GSM
480950708A-12,12,Chemin de Janicot,48000,Mende,C+O,44.514341,3.504716,48,Cadastre GSM
480950708A-13,13,Chemin de Janicot,48000,Mende,C+O,44.514438,3.504905,48,Cadastre GSM
480950708A-14,14,Chemin de Janicot,48000,Mende,C+O,44.514439,3.505188,48,Cadastre GSM
480950708A-15,15,Chemin de Janicot,48000,Mende,C+O,44.514473,3.505377,48,Cadastre GSM
480950708A-16,16,Chemin de Janicot,48000,Mende,C+O,44.514536,3.505578,48,Cadastre GSM
480950708A-17,17,Chemin de Janicot,48000,Mende,C+O,44.514343,3.504979,48,Cadastre GSM
480950708A-17B,17BIS,Chemin de Janicot,48000,Mende,C+O,44.514864,3.505708,48,Cadastre GSM
480950708A-17T,17TER,Chemin de Janicot,48000,Mende,C+O,44.514921,3.505751,48,Cadastre GSM
480950708A-18,18,Chemin de Janicot,48000,Mende,C+O,44.514358,3.505028,48,Cadastre GSM
480950708A-19,19,Chemin de Janicot,48000,Mende,C+O,44.514328,3.505152,48,Cadastre GSM
480950708A-1A,1A,Chemin de Janicot,48000,Mende,C+O,44.515793,3.502367,48,Cadastre GSM
480950708A-2,2,Chemin de Janicot,48000,Mende,C+O,44.514338,3.504539,48,Cadastre GSM
480950708A-20,20,Chemin de Janicot,48000,Mende,C+O,44.514423,3.505486,48,Cadastre GSM
480950708A-21,21,Chemin de Janicot,48000,Mende,C+O,44.514449,3.505575,48,Cadastre GSM
480950708A-22,22,Chemin de Janicot,48000,Mende,C+O,44.51403,3.504025,48,Cadastre GSM
480950708A-23,23,Chemin de Janicot,48000,Mende,C+O,44.514821,3.506252,48,Cadastre GSM
480950708A-27,27,Chemin de Janicot,48000,Mende,C+O,44.514641,3.506252,48,Cadastre GSM
480950708A-3,3,Chemin de Janicot,48000,Mende,C+O,44.514268,3.504472,48,Cadastre GSM
480950708A-4,4,Chemin de Janicot,48000,Mende,C+O,44.51409,3.504297,48,Cadastre GSM
480950708A-5,5,Chemin de Janicot,48000,Mende,C+O,44.514042,3.504137,48,Cadastre GSM
480950708A-6,6,Chemin de Janicot,48000,Mende,C+O,44.514318,3.503987,48,Cadastre GSM
480950708A-7,7,Chemin de Janicot,48000,Mende,C+O,44.514684,3.503939,48,Cadastre GSM
480950708A-8,8,Chemin de Janicot,48000,Mende,C+O,44.513961,3.504132,48,Cadastre GSM
480950708A-8D,8D,Chemin de Janicot,48000,Mende,C+O,44.515528,3.502928,48,Cadastre GSM
480950708A-8T,8T,Chemin de Janicot,48000,Mende,C+O,44.515548,3.502762,48,Cadastre GSM
480950708A-9,9,Chemin de Janicot,48000,Mende,C+O,44.514031,3.504374,48,Cadastre GSM
480950709B-10,10,Rue Jean-Jacques Rousseau,48000,Mende,C+O,44.52925,3.462654,48,Cadastre GSM
480950709B-11,11,Rue Jean-Jacques Rousseau,48000,Mende,C+O,44.529656,3.46232,48,Cadastre GSM
480950709B-12,12,Rue Jean-Jacques Rousseau,48000,Mende,C+O,44.529382,3.462877,48,Cadastre GSM
480950709B-15,15,Rue Jean-Jacques Rousseau,48000,Mende,C+O,44.529718,3.462255,48,Cadastre GSM
480950709B-16,16,Rue Jean-Jacques Rousseau,48000,Mende,C+O,44.529474,3.462361,48,Cadastre GSM
480950709B-17,17,Rue Jean-Jacques Rousseau,48000,Mende,C+O,44.529723,3.462308,48,Cadastre GSM
480950709B-19,19,Rue Jean-Jacques Rousseau,48000,Mende,C+O,44.529616,3.462481,48,Cadastre GSM
480950709B-2,2,Rue Jean-Jacques Rousseau,48000,Mende,C+O,44.528824,3.461975,48,Cadastre GSM
480950709B-20,20,Rue Jean-Jacques Rousseau,48000,Mende,C+O,44.529715,3.46303,48,Cadastre GSM
480950709B-21,21,Rue Jean-Jacques Rousseau,48000,Mende,C+O,44.529655,3.462695,48,Cadastre GSM
480950709B-22,22,Rue Jean-Jacques Rousseau,48000,Mende,C+O,44.529617,3.463334,48,Cadastre GSM
480950709B-23,23,Rue Jean-Jacques Rousseau,48000,Mende,C+O,44.529736,3.462893,48,Cadastre GSM
480950709B-24,24,Rue Jean-Jacques Rousseau,48000,Mende,C+O,44.52969,3.463389,48,Cadastre GSM
480950709B-25,25,Rue Jean-Jacques Rousseau,48000,Mende,C+O,44.530041,3.46317,48,Cadastre GSM
480950709B-26,26,Rue Jean-Jacques Rousseau,48000,Mende,C+O,44.529703,3.463255,48,Cadastre GSM
480950709B-28,28,Rue Jean-Jacques Rousseau,48000,Mende,C+O,44.529816,3.46308,48,Cadastre GSM
480950709B-2B,2BIS,Rue Jean-Jacques Rousseau,48000,Mende,C+O,44.528827,3.461978,48,Cadastre GSM
480950709B-4,4,Rue Jean-Jacques Rousseau,48000,Mende,C+O,44.529075,3.462222,48,Cadastre GSM
480950709B-6,6,Rue Jean-Jacques Rousseau,48000,Mende,C+O,44.52892,3.462332,48,Cadastre GSM
480950709B-6B,6BIS,Rue Jean-Jacques Rousseau,48000,Mende,C+O,44.528896,3.462581,48,Cadastre GSM
480950709B-8,8,Rue Jean-Jacques Rousseau,48000,Mende,C+O,44.529042,3.462452,48,Cadastre GSM
480950712E-1,1,Traverse de Janicot,48000,Mende,CAD,44.514786,3.504033,48,Cadastre
480950712E-2,2,Traverse de Janicot,48000,Mende,CAD,44.514765,3.504252,48,Cadastre
480950712E-3,3,Traverse de Janicot,48000,Mende,CAD,44.514818,3.504504,48,Cadastre
480950712E-4,4,Traverse de Janicot,48000,Mende,CAD,44.514808,3.504888,48,Cadastre
480950712E-5,5,Traverse de Janicot,48000,Mende,CAD,44.514855,3.505037,48,Cadastre
480950715H-1,1,Chemin des Jardinières,48000,Mende,C+O,44.51986,3.500449,48,Cadastre GSM
480950715H-13,13,Chemin des Jardinières,48000,Mende,C+O,44.520369,3.500776,48,Cadastre GSM
480950715H-15,15,Chemin des Jardinières,48000,Mende,C+O,44.521038,3.500633,48,Cadastre GSM
480950715H-2,2,Chemin des Jardinières,48000,Mende,C+O,44.520357,3.500761,48,Cadastre GSM
480950715H-4,4,Chemin des Jardinières,48000,Mende,C+O,44.51986,3.500449,48,Cadastre GSM
480950715H-6,6,Chemin des Jardinières,48000,Mende,C+O,44.51986,3.500449,48,Cadastre GSM
480950715H-9,9,Chemin des Jardinières,48000,Mende,C+O,44.519922,3.500335,48,Cadastre GSM
480950716J-1,1,Chemin des Jardins,48000,Mende,C+O,44.519782,3.499013,48,Cadastre GSM
480950716J-10,10,Chemin des Jardins,48000,Mende,C+O,44.520004,3.499922,48,Cadastre GSM
480950716J-2,2,Chemin des Jardins,48000,Mende,C+O,44.519689,3.49874,48,Cadastre GSM
480950716J-2B,2BIS,Chemin des Jardins,48000,Mende,C+O,44.519761,3.499006,48,Cadastre GSM
480950716J-3,3,Chemin des Jardins,48000,Mende,C+O,44.51994,3.499482,48,Cadastre GSM
480950716J-5,5,Chemin des Jardins,48000,Mende,C+O,44.519861,3.499308,48,Cadastre GSM
480950716J-6,6,Chemin des Jardins,48000,Mende,C+O,44.519976,3.499811,48,Cadastre GSM
480950716J-7,7,Chemin des Jardins,48000,Mende,C+O,44.519825,3.499373,48,Cadastre GSM
480950716J-9,9,Chemin des Jardins,48000,Mende,C+O,44.519689,3.498543,48,Cadastre GSM
480950720N-1,1,Rue de la Jarretière,48000,Mende,C+O,44.517423,3.49929,48,Cadastre GSM
480950720N-10,10,Rue de la Jarretière,48000,Mende,C+O,44.517394,3.499987,48,Cadastre GSM
480950720N-11,11,Rue de la Jarretière,48000,Mende,C+O,44.517435,3.49966,48,Cadastre GSM
480950720N-13,13,Rue de la Jarretière,48000,Mende,C+O,44.517438,3.499739,48,Cadastre GSM
480950720N-2,2,Rue de la Jarretière,48000,Mende,C+O,44.517419,3.499548,48,Cadastre GSM
480950720N-2B,2BIS,Rue de la Jarretière,48000,Mende,C+O,44.517341,3.499436,48,Cadastre GSM
480950720N-3,3,Rue de la Jarretière,48000,Mende,C+O,44.517539,3.499286,48,Cadastre GSM
480950720N-3B,3BIS,Rue de la Jarretière,48000,Mende,C+O,44.517468,3.499402,48,Cadastre GSM
480950720N-4,4,Rue de la Jarretière,48000,Mende,C+O,44.517426,3.499623,48,Cadastre GSM
480950720N-5,5,Rue de la Jarretière,48000,Mende,C+O,44.517422,3.499445,48,Cadastre GSM
480950720N-6,6,Rue de la Jarretière,48000,Mende,C+O,44.517427,3.49973,48,Cadastre GSM
480950720N-7,7,Rue de la Jarretière,48000,Mende,C+O,44.517426,3.49952,48,Cadastre GSM
480950720N-8,8,Rue de la Jarretière,48000,Mende,C+O,44.517395,3.499862,48,Cadastre GSM
480950720N-9,9,Rue de la Jarretière,48000,Mende,C+O,44.517433,3.499598,48,Cadastre GSM
480950720N-9B,9BIS,Rue de la Jarretière,48000,Mende,C+O,44.517474,3.499538,48,Cadastre GSM
480950723S-11,11,Place Jules André,48000,Mende,C+O,44.530368,3.449283,48,Cadastre GSM
480950723S-2,2,Place Jules André,48000,Mende,C+O,44.530217,3.449317,48,Cadastre GSM
480950723S-3,3,Place Jules André,48000,Mende,C+O,44.530089,3.449226,48,Cadastre GSM
480950723S-7,7,Place Jules André,48000,Mende,C+O,44.530207,3.449205,48,Cadastre GSM
480950723S-9,9,Place Jules André,48000,Mende,C+O,44.53023,3.4492,48,Cadastre GSM
480950725U-1,1,Rue Jules Laget,48000,Mende,C+O,44.517284,3.495836,48,Cadastre GSM
480950725U-1A,1A,Rue Jules Laget,48000,Mende,C+O,44.517223,3.495978,48,Cadastre GSM
480950725U-1B,1B,Rue Jules Laget,48000,Mende,C+O,44.517143,3.496223,48,Cadastre GSM
480950725U-2,2,Rue Jules Laget,48000,Mende,C+O,44.517261,3.495971,48,Cadastre GSM
